t, u_C, u_R, u_E, i
5.4199999999999999, 2.9638973031458287, 0.036102696854171321, 3, 0.036102696854171321
5.4299999999999997, 2.9642565309816309, 0.035743469018368945, 3, 0.035743469018368945
5.4400000000000004, 2.9646121844407451, 0.035387815559254687, 3, 0.035387815559254687
5.4500000000000002, 2.9649642990888134, 0.035035700911186331, 3, 0.035035700911186331
5.46, 2.9653129101375946, 0.03468708986240561, 3, 0.03468708986240561
5.4699999999999998, 2.9656580524484828, 0.034341947551517135, 3, 0.034341947551517135
5.4800000000000004, 2.9659997605359978, 0.034000239464002158, 3, 0.034000239464002158
5.4900000000000002, 2.9663380685712326, 0.03366193142876725, 3, 0.03366193142876725
5.5, 2.9666730103852732, 0.033326989614726917, 3, 0.033326989614726917
5.5099999999999998, 2.9670046194725792, 0.032995380527420647, 3, 0.032995380527420647
5.5199999999999996, 2.9673329289943364, 0.032667071005663358, 3, 0.032667071005663358
5.5300000000000002, 2.9676579717817706, 0.032342028218229249, 3, 0.032342028218229249
5.54, 2.9679797803394314, 0.032020219660568776, 3, 0.032020219660568776
5.5499999999999998, 2.968298386848442, 0.031701613151557964, 3, 0.031701613151557964
5.5599999999999996, 2.9686138231697194, 0.031386176830280409, 3, 0.031386176830280409
5.5700000000000003, 2.9689261208471591, 0.031073879152841086, 3, 0.031073879152841086
5.5800000000000001, 2.9692353111107881, 0.030764688889212067, 3, 0.030764688889212067
5.5899999999999999, 2.9695414248798908, 0.030458575120109289, 3, 0.030458575120109289
5.5999999999999996, 2.9698444927660992, 0.030155507233900758, 3, 0.030155507233900758
5.6100000000000003, 2.9701445450764545, 0.029855454923545254, 3, 0.029855454923545254
5.6200000000000001, 2.9704416118164381, 0.029558388183561775, 3, 0.029558388183561775
5.6299999999999999, 2.9707357226929711, 0.02926427730702871, 3, 0.02926427730702871
5.6399999999999997, 2.9710269071173867, 0.028973092882613329, 3, 0.028973092882613329
5.6500000000000004, 2.9713151942083695, 0.028684805791630512, 3, 0.028684805791630512
5.6600000000000001, 2.9716006127948691, 0.028399387205130969, 3, 0.028399387205130969
5.6699999999999999, 2.9718831914189816, 0.028116808581018171, 3, 0.028116808581018171
5.6799999999999997, 2.9721629583388056, 0.027837041661194224, 3, 0.027837041661194224
5.6900000000000004, 2.9724399415312659, 0.027560058468733994, 3, 0.027560058468733994
5.7000000000000002, 2.9727141686949126, 0.027285831305087445, 3, 0.027285831305087445
5.71, 2.9729856672526904, 0.027014332747309678, 3, 0.027014332747309678
5.7199999999999998, 2.9732544643546812, 0.02674553564531866, 3, 0.02674553564531866
5.7300000000000004, 2.9735205868808201, 0.026479413119180163, 3, 0.026479413119180163
5.7400000000000002, 2.9737840614435802, 0.026215938556419866, 3, 0.026215938556419866
5.75, 2.974044914390638, 0.025955085609361907, 3, 0.025955085609361907
5.7599999999999998, 2.9743031718075059, 0.025696828192494185, 3, 0.025696828192494185
5.7699999999999996, 2.9745588595201404, 0.025441140479859806, 3, 0.025441140479859806
5.7800000000000002, 2.9748120030975258, 0.025187996902474412, 3, 0.025187996902474412
5.79, 2.9750626278542307, 0.024937372145769354, 3, 0.024937372145769354
5.7999999999999998, 2.9753107588529399, 0.02468924114706009, 3, 0.02468924114706009
5.8099999999999996, 2.97555642090696, 0.024443579093039965, 3, 0.024443579093039965
5.8200000000000003, 2.9757996385827012, 0.024200361417298845, 3, 0.024200361417298845
5.8300000000000001, 2.9760404362021338, 0.023959563797866502, 3, 0.023959563797866502
5.8399999999999999, 2.9762788378452196, 0.023721162154780331, 3, 0.023721162154780331
5.8499999999999996, 2.9765148673523223, 0.023485132647677327, 3, 0.023485132647677327
5.8600000000000003, 2.9767485483265901, 0.02325145167341007, 3, 0.02325145167341007
5.8700000000000001, 2.9769799041363134, 0.023020095863686467, 3, 0.023020095863686467
5.8799999999999999, 2.9772089579172674, 0.0227910420827327, 3, 0.0227910420827327
5.8899999999999997, 2.97743573257502, 0.022564267424979811, 3, 0.022564267424979811
5.9000000000000004, 2.9776602507872267, 0.022339749212773014, 3, 0.022339749212773014
5.9100000000000001, 2.9778825350058957, 0.022117464994104032, 3, 0.022117464994104032
5.9199999999999999, 2.9781026074596344, 0.021897392540365747, 3, 0.021897392540365747
5.9299999999999997, 2.9783204901558706, 0.021679509844129384, 3, 0.021679509844129384
5.9400000000000004, 2.9785362048830564, 0.021463795116943737, 3, 0.021463795116943737
5.9500000000000002, 2.9787497732128436, 0.021250226787156358, 3, 0.021250226787156358
5.96, 2.9789612165022437, 0.021038783497756272, 3, 0.021038783497756272
5.9699999999999998, 2.9791705558957613, 0.020829444104238343, 3, 0.020829444104238343
5.9800000000000004, 2.9793778123275114, 0.020622187672488749, 3, 0.020622187672488749
5.9900000000000002, 2.9795830065233084, 0.020416993476691625, 3, 0.020416993476691625
6, 2.9797861590027437, 0.020213840997256399, 3, 0.020213840997256399
6.0099999999999998, 2.9799872900812341, 0.020012709918765824, 3, 0.020012709918765824
6.0199999999999996, 2.9801864198720556, 0.01981358012794443, 3, 0.01981358012794443
6.0300000000000002, 2.980383568288353, 0.019616431711647189, 3, 0.019616431711647189
6.04, 2.9805787550451317, 0.019421244954868216, 3, 0.019421244954868216
6.0499999999999998, 2.980771999661231, 0.01922800033876915, 3, 0.01922800033876915
6.0599999999999996, 2.9809633214612727, 0.019036678538727349, 3, 0.019036678538727349
6.0700000000000003, 2.9811527395775963, 0.01884726042240335, 3, 0.01884726042240335
6.0800000000000001, 2.9813402729521723, 0.018659727047827718, 3, 0.018659727047827718
6.0899999999999999, 2.9815259403384933, 0.018474059661506691, 3, 0.018474059661506691
6.0999999999999996, 2.981709760303453, 0.018290239696546914, 3, 0.018290239696546914
6.1100000000000003, 2.9818917512292011, 0.018108248770798693, 3, 0.018108248770798693
6.1200000000000001, 2.9820719313149819, 0.017928068685017829, 3, 0.017928068685017829
6.1299999999999999, 2.9822503185789544, 0.01774968142104557, 3, 0.01774968142104557
6.1399999999999997, 2.9824269308599929, 0.017573069140006871, 3, 0.017573069140006871
6.1500000000000004, 2.9826017858194733, 0.017398214180526422, 3, 0.017398214180526422
6.1600000000000001, 2.9827749009430375, 0.017225099056962605, 3, 0.017225099056962605
6.1699999999999999, 2.9829462935423412, 0.017053706457658784, 3, 0.017053706457658784
6.1799999999999997, 2.9831159807567875, 0.016884019243212197, 3, 0.016884019243212197
6.1900000000000004, 2.9832839795552402, 0.016716020444759977, 3, 0.016716020444759977
6.2000000000000002, 2.9834503067377178, 0.016549693262282318, 3, 0.016549693262282318
6.21, 2.9836149789370774, 0.016385021062922337, 3, 0.016385021062922337
6.2199999999999998, 2.983778012620677, 0.016221987379322879, 3, 0.016221987379322879
6.2300000000000004, 2.9839394240920205, 0.016060575907979706, 3, 0.016060575907979706
6.2400000000000002, 2.9840992294923887, 0.015900770507611205, 3, 0.015900770507611205
6.25, 2.9842574448024557, 0.015742555197544153, 3, 0.015742555197544153
6.2599999999999998, 2.9844140858438841, 0.015585914156115693, 3, 0.015585914156115693
6.2699999999999996, 2.9845691682809088, 0.01543083171909115, 3, 0.01543083171909115
6.2800000000000002, 2.9847227076219025, 0.015277292378097574, 3, 0.015277292378097574
6.29, 2.9848747192209273, 0.015125280779072934, 3, 0.015125280779072934
6.2999999999999998, 2.9850252182792696, 0.014974781720730652, 3, 0.014974781720730652
6.3099999999999996, 2.9851742198469609, 0.014825780153039467, 3, 0.014825780153039467
6.3200000000000003, 2.9853217388242816, 0.014678261175718427, 3, 0.014678261175718427
6.3300000000000001, 2.9854677899632529, 0.014532210036746899, 3, 0.014532210036746899
6.3399999999999999, 2.9856123878691108, 0.014387612130889264, 3, 0.014387612130889264
6.3499999999999996, 2.9857555470017654, 0.014244452998234436, 3, 0.014244452998234436
6.3600000000000003, 2.9858972816772504, 0.014102718322749825, 3, 0.014102718322749825
6.3700000000000001, 2.98603760606915, 0.013962393930849816, 3, 0.013962393930849816
6.3799999999999999, 2.9861765342100215, 0.013823465789978258, 3, 0.013823465789978258
6.3899999999999997, 2.9863140799927947, 0.013685920007205286, 3, 0.013685920007205286
6.4000000000000004, 2.9864502571721623, 0.013549742827838, 3, 0.013549742827838
6.4100000000000001, 2.986585079365955, 0.013414920634044996, 3, 0.013414920634044996
6.4199999999999999, 2.9867185600565054, 0.013281439943494535, 3, 0.013281439943494535
6.4299999999999997, 2.9868507125919934, 0.013149287408006326, 3, 0.013149287408006326
6.4400000000000004, 2.9869815501877834, 0.013018449812216681, 3, 0.013018449812216681
6.4500000000000002, 2.9871110859277428, 0.012888914072257019, 3, 0.012888914072257019
6.46, 2.9872393327655544, 0.01276066723444538, 3, 0.01276066723444538
6.4699999999999998, 2.987366303526009, 0.012633696473991107, 3, 0.012633696473991107
6.4800000000000004, 2.9874920109062879, 0.012507989093712337, 3, 0.012507989093712337
6.4900000000000002, 2.9876164674772334, 0.012383532522766309, 3, 0.012383532522766309
6.5, 2.9877396856846081, 0.0122603143153922, 3, 0.0122603143153922
6.5099999999999998, 2.9878616778503333, 0.012138322149666597, 3, 0.012138322149666597
6.5199999999999996, 2.9879824561737287, 0.012017543826271258, 3, 0.012017543826271258
6.5300000000000002, 2.9881020327327268, 0.011897967267273192, 3, 0.011897967267273192
6.54, 2.9882204194850832, 0.011779580514916873, 3, 0.011779580514916873
6.5499999999999998, 2.9883376282695715, 0.011662371730428389, 3, 0.011662371730428389
6.5599999999999996, 2.9884536708071687, 0.011546329192831627, 3, 0.011546329192831627
6.5700000000000003, 2.9885685587022239, 0.011431441297776112, 3, 0.011431441297776112
6.5800000000000001, 2.9886823034436234, 0.011317696556376614, 3, 0.011317696556376614
6.5899999999999999, 2.988794916405936, 0.011205083594064203, 3, 0.011205083594064203
6.5999999999999996, 2.9889064088505513, 0.011093591149448797, 3, 0.011093591149448797
6.6100000000000003, 2.9890167919268071, 0.010983208073193015, 3, 0.010983208073193015
6.6200000000000001, 2.9891260766731027, 0.010873923326897267, 3, 0.010873923326897267
6.6299999999999999, 2.9892342740180045, 0.010765725981995843, 3, 0.010765725981995843
6.6399999999999997, 2.9893413947813361, 0.010658605218664085, 3, 0.010658605218664085
6.6500000000000004, 2.9894474496752639, 0.010552550324736384, 3, 0.010552550324736384
6.6600000000000001, 2.9895524493053651, 0.01044755069463499, 3, 0.01044755069463499
6.6699999999999999, 2.9896564041716909, 0.01034359582830938, 3, 0.01034359582830938
6.6799999999999997, 2.989759324669814, 0.010240675330186291, 3, 0.010240675330186291
6.6900000000000004, 2.9898612210918696, 0.010138778908130138, 3, 0.010138778908130138
6.7000000000000002, 2.9899621036275863, 0.010037896372413816, 3, 0.010037896372413816
6.71, 2.9900619823653005, 0.0099380176346996786, 3, 0.0099380176346996786
6.7199999999999998, 2.9901608672929694, 0.0098391327070307191, 3, 0.0098391327070307191
6.7300000000000004, 2.9902587682991681, 0.0097412317008317567, 3, 0.0097412317008317567
6.7400000000000002, 2.9903556951740793, 0.0096443048259206108, 3, 0.0096443048259206108
6.75, 2.9904516576104712, 0.0095483423895290007, 3, 0.0095483423895290007
6.7599999999999998, 2.9905466652046666, 0.0094533347953333242, 3, 0.0094533347953333242
6.7699999999999996, 2.9906407274575049, 0.0093592725424949848, 3, 0.0093592725424949848
6.7800000000000002, 2.9907338537752897, 0.0092661462247103053, 3, 0.0092661462247103053
6.79, 2.9908260534707303, 0.0091739465292699218, 3, 0.0091739465292699218
6.7999999999999998, 2.9909173357638723, 0.0090826642361274447, 3, 0.0090826642361274447
6.8099999999999996, 2.9910077097830228, 0.0089922902169774933, 3, 0.0089922902169774933
6.8200000000000003, 2.9910971845656573, 0.008902815434342834, 3, 0.008902815434342834
6.8300000000000001, 2.9911857690593293, 0.0088142309406706518, 3, 0.0088142309406706518
6.8399999999999999, 2.991273472122562, 0.0087265278774377522, 3, 0.0087265278774377522
6.8499999999999996, 2.9913603025257354, 0.0086396974742647299, 3, 0.0086396974742647299
6.8600000000000003, 2.991446268951961, 0.008553731048038896, 3, 0.008553731048038896
6.8700000000000001, 2.9915313799979542, 0.0084686200020460088, 3, 0.0084686200020460088
6.8799999999999999, 2.9916156441748893, 0.0083843558251105316, 3, 0.0083843558251105316
6.8899999999999997, 2.9916990699092554, 0.0083009300907445523, 3, 0.0083009300907445523
6.9000000000000004, 2.9917816655436948, 0.0082183344563051038, 3, 0.0082183344563051038
6.9100000000000001, 2.9918634393378403, 0.0081365606621599303, 3, 0.0081365606621599303
6.9199999999999999, 2.9919443994691384, 0.0080556005308614603, 3, 0.0080556005308614603
6.9299999999999997, 2.9920245540336707, 0.0079754459663291012, 3, 0.0079754459663291012
6.9400000000000004, 2.9921039110469607, 0.0078960889530395942, 3, 0.0078960889530395942
6.9500000000000002, 2.9921824784447746, 0.0078175215552254932, 3, 0.0078175215552254932
6.96, 2.9922602640839182, 0.0077397359160815398, 3, 0.0077397359160815398
6.9699999999999998, 2.9923372757430213, 0.0076627242569789963, 3, 0.0076627242569789963
6.9800000000000004, 2.992413521123312, 0.0075864788766877665, 3, 0.0075864788766877665
6.9900000000000002, 2.992489007849394, 0.0075109921506062993, 3, 0.0075109921506062993
7, 2.9925637434700008, 0.0074362565299990755, 3, 0.0074362565299990755
