t, u_C, u_R, u_E, i
-0.17000000000000004,3,0,3,0
-0.16000000000000003,3,0,3,0
-0.15000000000000002,3,0,3,0
-0.14000000000000001,3,0,3,0
-0.13,3,0,3,0
-0.12,3,0,3,0
-0.10999999999999999,3,0,3,0
-0.099999999999999978,3,0,3,0
-0.089999999999999969,3,0,3,0
-0.07999999999999996,3,0,3,0
-0.069999999999999951,3,0,3,0
-0.060000000000000053,3,0,3,0
-0.050000000000000044,3,0,3,0
-0.040000000000000036,3,0,3,0
-0.030000000000000027,3,0,3,0
-0.020000000000000018,3,0,3,0
-0.010000000000000009,3,0,3,0
0,3,0,3,0
0.010000000000000009,3,0,3,0
0.020000000000000018,3,0,3,0
0.030000000000000027,3,0,3,0
0.040000000000000036,3,0,3,0
0.050000000000000044,3,0,3,0
0.060000000000000053,3,0,3,0
0.070000000000000062,3,0,3,0
0.080000000000000071,3,0,3,0
0.09000000000000008,3,0,3,0
0.10000000000000009,3,0,3,0
0.1100000000000001,3,0,3,0
0.12000000000000011,3,0,3,0
0.12999999999999989,3,0,3,0
0.1399999999999999,3,0,3,0
0.14999999999999991,3,0,3,0
0.15999999999999992,3,0,3,0
0.16999999999999993,3,0,3,0
0.17999999999999994,3,0,3,0
0.18999999999999995,3,0,3,0
0.19999999999999996,3,0,3,0
0.20999999999999996,3,0,3,0
0.21999999999999997,3,0,3,0
0.22999999999999998,3,0,3,0
0.23999999999999999,3,0,3,0
0.25,3,0,3,0
0.26000000000000001,3,0,3,0
0.27000000000000002,3,0,3,0
0.28000000000000003,3,0,3,0
0.29000000000000004,3,0,3,0
0.30000000000000004,3,0,3,0
0.31000000000000005,3,0,3,0
0.32000000000000006,3,0,3,0
0.33000000000000007,3,0,3,0
0.34000000000000008,3,0,3,0
0.35000000000000009,3,0,3,0
0.3600000000000001,3,0,3,0
0.37000000000000011,3,0,3,0
0.37999999999999989,3,0,3,0
0.3899999999999999,3,0,3,0
0.39999999999999991,3,0,3,0
0.40999999999999992,3,0,3,0
0.41999999999999993,3,0,3,0
0.42999999999999994,3,0,3,0
0.43999999999999995,3,0,3,0
0.44999999999999996,3,0,3,0
0.45999999999999996,3,0,3,0
0.46999999999999997,3,0,3,0
0.47999999999999998,3,0,3,0
0.48999999999999999,3,0,3,0
0.5,3,0,3,0
0.51000000000000001,3,0,3,0
0.52000000000000002,3,0,3,0
0.53000000000000003,3,0,3,0
0.54000000000000004,3,0,3,0
0.55000000000000004,3,0,3,0
0.56000000000000005,3,0,3,0
0.57000000000000006,3,0,3,0
0.58000000000000007,3,0,3,0
0.59000000000000008,3,0,3,0
0.60000000000000009,3,0,3,0
0.6100000000000001,3,0,3,0
0.62000000000000011,3,0,3,0
0.62999999999999989,3,0,3,0
0.6399999999999999,3,0,3,0
0.64999999999999991,3,0,3,0
0.65999999999999992,3,0,3,0
0.66999999999999993,3,0,3,0
0.67999999999999994,3,0,3,0
0.68999999999999995,3,0,3,0
0.69999999999999996,3,0,3,0
0.70999999999999996,3,0,3,0
0.71999999999999997,3,0,3,0
0.72999999999999998,3,0,3,0
0.73999999999999999,3,0,3,0
0.75,3,0,3,0
0.76000000000000001,3,0,3,0
0.77000000000000002,3,0,3,0
0.78000000000000003,3,0,3,0
0.79000000000000004,3,0,3,0
0.80000000000000004,3,0,3,0
0.81000000000000005,3,0,3,0
0.82000000000000006,3,0,3,0
0.83000000000000007,3,0,3,0
0.84000000000000008,3,0,3,0
0.85000000000000009,3,0,3,0
0.8600000000000001,3,0,3,0
0.87000000000000011,3,0,3,0
0.87999999999999989,3,0,3,0
0.8899999999999999,3,0,3,0
0.89999999999999991,3,0,3,0
0.90999999999999992,3,0,3,0
0.91999999999999993,3,0,3,0
0.92999999999999994,3,0,3,0
0.93999999999999995,3,0,3,0
0.94999999999999996,3,0,3,0
0.95999999999999996,3,0,3,0
0.96999999999999997,3,0,3,0
0.97999999999999998,3,0,3,0
0.98999999999999999,3,0,3,0
1,3,-3,0,-3
1.0099999999999998,2.9701495012475041,-2.9701495012475041,0,-2.9701495012475041
1.02,2.9405960199202656,-2.9405960199202656,0,-2.9405960199202656
1.0299999999999998,2.9113366006455244,-2.9113366006455244,0,-2.9113366006455244
1.04,2.8823683174569696,-2.8823683174569696,0,-2.8823683174569696
1.0499999999999998,2.8536882735021423,-2.8536882735021423,0,-2.8536882735021423
1.0600000000000001,2.8252936007527456,-2.8252936007527456,0,-2.8252936007527456
1.0699999999999998,2.7971814597178453,-2.7971814597178453,0,-2.7971814597178453
1.0800000000000001,2.7693490391599065,-2.7693490391599065,0,-2.7693490391599065
1.0899999999999999,2.7417935558136848,-2.7417935558136848,0,-2.7417935558136848
1.1000000000000001,2.7145122541078788,-2.7145122541078788,0,-2.7145122541078788
1.1099999999999999,2.6875024058895849,-2.6875024058895849,0,-2.6875024058895849
1.1200000000000001,2.6607613101514724,-2.6607613101514724,0,-2.6607613101514724
1.1299999999999999,2.6342862927616841,-2.6342862927616841,0,-2.6342862927616841
1.1400000000000001,2.6080747061964171,-2.6080747061964171,0,-2.6080747061964171
1.1499999999999999,2.5821239292751734,-2.5821239292751734,0,-2.5821239292751734
1.1600000000000001,2.556431366898634,-2.556431366898634,0,-2.556431366898634
1.1699999999999999,2.530994449789151,-2.530994449789151,0,-2.530994449789151
1.1800000000000002,2.5058106342338156,-2.5058106342338156,0,-2.5058106342338156
1.1899999999999999,2.4808774018300874,-2.4808774018300874,0,-2.4808774018300874
1.2000000000000002,2.4561922592339451,-2.4561922592339451,0,-2.4561922592339451
1.21,2.4317527379105615,-2.4317527379105615,0,-2.4317527379105615
1.2200000000000002,2.4075563938874347,-2.4075563938874347,0,-2.4075563938874347
1.23,2.3836008075100024,-2.3836008075100024,0,-2.3836008075100024
1.2400000000000002,2.3598835831996596,-2.3598835831996596,0,-2.3598835831996596
1.25,2.3364023492142145,-2.3364023492142145,0,-2.3364023492142145
1.2599999999999998,2.313154757410699,-2.313154757410699,0,-2.313154757410699
1.27,2.2901384830105598,-2.2901384830105598,0,-2.2901384830105598
1.2799999999999998,2.267351224367177,-2.267351224367177,0,-2.267351224367177
1.29,2.2447907027356955,-2.2447907027356955,0,-2.2447907027356955
1.2999999999999998,2.2224546620451537,-2.2224546620451537,0,-2.2224546620451537
1.3100000000000001,2.2003408686728676,-2.2003408686728676,0,-2.2003408686728676
1.3199999999999998,2.178447111221073,-2.178447111221073,0,-2.178447111221073
1.3300000000000001,2.1567712002957786,-2.1567712002957786,0,-2.1567712002957786
1.3399999999999999,2.1353109682878295,-2.1353109682878295,0,-2.1353109682878295
1.3500000000000001,2.1140642691561404,-2.1140642691561404,0,-2.1140642691561404
1.3599999999999999,2.093028978213094,-2.093028978213094,0,-2.093028978213094
1.3700000000000001,2.0722029919120635,-2.0722029919120635,0,-2.0722029919120635
1.3799999999999999,2.0515842276370679,-2.0515842276370679,0,-2.0515842276370679
1.3900000000000001,2.0311706234944937,-2.0311706234944937,0,-2.0311706234944937
1.3999999999999999,2.0109601381069178,-2.0109601381069178,0,-2.0109601381069178
1.4100000000000001,1.9909507504089579,-1.9909507504089579,0,-1.9909507504089579
1.4199999999999999,1.9711404594451709,-1.9711404594451709,0,-1.9711404594451709
1.4300000000000002,1.9515272841699494,-1.9515272841699494,0,-1.9515272841699494
1.4399999999999999,1.9321092632494246,-1.9321092632494246,0,-1.9321092632494246
1.4500000000000002,1.9128844548653197,-1.9128844548653197,0,-1.9128844548653197
1.46,1.8938509365207783,-1.8938509365207783,0,-1.8938509365207783
1.4700000000000002,1.8750068048481019,-1.8750068048481019,0,-1.8750068048481019
1.48,1.8563501754184224,-1.8563501754184224,0,-1.8563501754184224
1.4900000000000002,1.8378791825532481,-1.8378791825532481,0,-1.8378791825532481
1.5,1.8195919791379003,-1.8195919791379003,0,-1.8195919791379003
1.5099999999999998,1.8014867364367984,-1.8014867364367984,0,-1.8014867364367984
1.52,1.7835616439105832,-1.7835616439105832,0,-1.7835616439105832
1.5299999999999998,1.7658149090350657,-1.7658149090350657,0,-1.7658149090350657
1.54,1.7482447571219693,-1.7482447571219693,0,-1.7482447571219693
1.5499999999999998,1.7308494311414599,-1.7308494311414599,0,-1.7308494311414599
1.5600000000000001,1.7136271915464443,-1.7136271915464443,0,-1.7136271915464443
1.5699999999999998,1.6965763160986116,-1.6965763160986116,0,-1.6965763160986116
1.5800000000000001,1.6796950996962057,-1.6796950996962057,0,-1.6796950996962057
1.5899999999999999,1.6629818542035211,-1.6629818542035211,0,-1.6629818542035211
1.6000000000000001,1.6464349082820791,-1.6464349082820791,0,-1.6464349082820791
1.6099999999999999,1.6300526072234998,-1.6300526072234998,0,-1.6300526072234998
1.6200000000000001,1.6138333127840234,-1.6138333127840234,0,-1.6138333127840234
1.6299999999999999,1.5977754030206919,-1.5977754030206919,0,-1.5977754030206919
1.6400000000000001,1.5818772721291456,-1.5818772721291456,0,-1.5818772721291456
1.6499999999999999,1.5661373302830481,-1.5661373302830481,0,-1.5661373302830481
1.6600000000000001,1.5505540034750975,-1.5505540034750975,0,-1.5505540034750975
1.6699999999999999,1.5351257333596273,-1.5351257333596273,0,-1.5351257333596273
1.6800000000000002,1.5198509770967688,-1.5198509770967688,0,-1.5198509770967688
1.6899999999999999,1.5047282071981667,-1.5047282071981667,0,-1.5047282071981667
1.7000000000000002,1.4897559113742282,-1.4897559113742282,0,-1.4897559113742282
1.71,1.4749325923828955,-1.4749325923828955,0,-1.4749325923828955
1.7200000000000002,1.4602567678799148,-1.4602567678799148,0,-1.4602567678799148
1.73,1.4457269702706073,-1.4457269702706073,0,-1.4457269702706073
1.7400000000000002,1.4313417465631029,-1.4313417465631029,0,-1.4313417465631029
1.75,1.417099658223044,-1.417099658223044,0,-1.417099658223044
1.7599999999999998,1.402999281029728,-1.402999281029728,0,-1.402999281029728
1.77,1.3890392049336842,-1.3890392049336842,0,-1.3890392049336842
1.7799999999999998,1.375218033915671,-1.375218033915671,0,-1.375218033915671
1.79,1.3615343858470674,-1.3615343858470674,0,-1.3615343858470674
1.7999999999999998,1.3479868923516651,-1.3479868923516651,0,-1.3479868923516651
1.8100000000000001,1.3345741986688231,-1.3345741986688231,0,-1.3345741986688231
1.8199999999999998,1.3212949635179978,-1.3212949635179978,0,-1.3212949635179978
1.8300000000000001,1.3081478589646065,-1.3081478589646065,0,-1.3081478589646065
1.8399999999999999,1.2951315702872392,-1.2951315702872392,0,-1.2951315702872392
1.8500000000000001,1.2822447958461798,-1.2822447958461798,0,-1.2822447958461798
1.8599999999999999,1.2694862469532466,-1.2694862469532466,0,-1.2694862469532466
1.8700000000000001,1.2568546477429168,-1.2568546477429168,0,-1.2568546477429168
1.8799999999999999,1.2443487350447442,-1.2443487350447442,0,-1.2443487350447442
1.8900000000000001,1.2319672582570362,-1.2319672582570362,0,-1.2319672582570362
1.8999999999999999,1.2197089792217974,-1.2197089792217974,0,-1.2197089792217974
1.9100000000000001,1.2075726721009077,-1.2075726721009077,0,-1.2075726721009077
1.9199999999999999,1.1955571232535427,-1.1955571232535427,0,-1.1955571232535427
1.9300000000000002,1.1836611311148033,-1.1836611311148033,0,-1.1836611311148033
1.9399999999999999,1.1718835060755632,-1.1718835060755632,0,-1.1718835060755632
1.9500000000000002,1.1602230703635033,-1.1602230703635033,0,-1.1602230703635033
1.96,1.1486786579253363,-1.1486786579253363,0,-1.1486786579253363
1.9700000000000002,1.1372491143101966,-1.1372491143101966,0,-1.1372491143101966
1.98,1.1259332965541988,-1.1259332965541988,0,-1.1259332965541988
1.9900000000000002,1.1147300730661369,-1.1147300730661369,0,-1.1147300730661369
2,1.103638323514327,-1.103638323514327,0,-1.103638323514327
2.0099999999999998,1.0926569387145701,-1.0926569387145701,0,-1.0926569387145701
2.02,1.0817848205192349,-1.0817848205192349,0,-1.0817848205192349
2.0299999999999998,1.0710208817074423,-1.0710208817074423,0,-1.0710208817074423
2.04,1.0603640458763404,-1.0603640458763404,0,-1.0603640458763404
2.0499999999999998,1.0498132473334663,-1.0498132473334663,0,-1.0498132473334663
2.0600000000000001,1.0393674309901721,-1.0393674309901721,0,-1.0393674309901721
2.0699999999999998,1.02902555225612,-1.02902555225612,0,-1.02902555225612
2.0800000000000001,1.0187865769348172,-1.0187865769348172,0,-1.0187865769348172
2.0899999999999999,1.0086494811202003,-1.0086494811202003,0,-1.0086494811202003
2.1000000000000001,0.99861325109423871,-0.99861325109423871,0,-0.99861325109423871
2.1099999999999999,0.98867688322556735,-0.98867688322556735,0,-0.98867688322556735
2.1200000000000001,0.97883938386911828,-0.97883938386911828,0,-0.97883938386911828
2.1299999999999999,0.96909976926675889,-0.96909976926675889,0,-0.96909976926675889
2.1400000000000001,0.95945706544891163,-0.95945706544891163,0,-0.95945706544891163
2.1499999999999999,0.9499103081371596,-0.9499103081371596,0,-0.9499103081371596
2.1600000000000001,0.94045854264781581,-0.94045854264781581,0,-0.94045854264781581
2.1699999999999999,0.93110082379645509,-0.93110082379645509,0,-0.93110082379645509
2.1800000000000002,0.9218362158033937,-0.9218362158033937,0,-0.9218362158033937
2.1899999999999999,0.91266379220011207,-0.91266379220011207,0,-0.91266379220011207
2.2000000000000002,0.90358263573660613,-0.90358263573660613,0,-0.90358263573660613
2.21,0.89459183828966216,-0.89459183828966216,0,-0.89459183828966216
2.2200000000000002,0.88569050077204248,-0.88569050077204248,0,-0.88569050077204248
2.23,0.87687773304257832,-0.87687773304257832,0,-0.87687773304257832
2.2400000000000002,0.86815265381715168,-0.86815265381715168,0,-0.86815265381715168
2.25,0.85951439058057022,-0.85951439058057022,0,-0.85951439058057022
2.2599999999999998,0.85096207949931113,-0.85096207949931113,0,-0.85096207949931113
2.27,0.8424948653351394,-0.8424948653351394,0,-0.8424948653351394
2.2799999999999998,0.83411190135958235,-0.83411190135958235,0,-0.83411190135958235
2.29,0.82581234926925706,-0.82581234926925706,0,-0.82581234926925706
2.2999999999999998,0.81759537910203794,-0.81759537910203794,0,-0.81759537910203794
2.3100000000000001,0.8094601691540606,-0.8094601691540606,0,-0.8094601691540606
2.3199999999999998,0.80140590589755134,-0.80140590589755134,0,-0.80140590589755134
2.3300000000000001,0.79343178389947189,-0.79343178389947189,0,-0.79343178389947189
2.3399999999999999,0.78553700574097807,-0.78553700574097807,0,-0.78553700574097807
2.3500000000000001,0.77772078193767435,-0.77772078193767435,0,-0.77772078193767435
2.3599999999999999,0.7699823308606677,-0.7699823308606677,0,-0.7699823308606677
2.3700000000000001,0.76232087865840081,-0.76232087865840081,0,-0.76232087865840081
2.3799999999999999,0.75473565917926955,-0.75473565917926955,0,-0.75473565917926955
2.3900000000000001,0.74722591389500448,-0.74722591389500448,0,-0.74722591389500448
2.3999999999999999,0.7397908918248195,-0.7397908918248195,0,-0.7397908918248195
2.4100000000000001,0.73242984946031098,-0.73242984946031098,0,-0.73242984946031098
2.4199999999999999,0.72514205069110926,-0.72514205069110926,0,-0.72514205069110926
2.4300000000000002,0.71792676673126343,-0.71792676673126343,0,-0.71792676673126343
2.4399999999999999,0.71078327604636526,-0.71078327604636526,0,-0.71078327604636526
2.4500000000000002,0.70371086428139284,-0.70371086428139284,0,-0.70371086428139284
2.46,0.69670882418927649,-0.69670882418927649,0,-0.69670882418927649
2.4700000000000002,0.68977645556017131,-0.68977645556017131,0,-0.68977645556017131
2.48,0.68291306515143835,-0.68291306515143835,0,-0.68291306515143835
2.4900000000000002,0.67611796661831614,-0.67611796661831614,0,-0.67611796661831614
2.5,0.66939048044528948,-0.66939048044528948,0,-0.66939048044528948
2.5099999999999998,0.66272993387813472,-0.66272993387813472,0,-0.66272993387813472
2.52,0.65613566085664421,-0.65613566085664421,0,-0.65613566085664421
2.5299999999999998,0.64960700194802123,-0.64960700194802123,0,-0.64960700194802123
2.54,0.64314330428093391,-0.64314330428093391,0,-0.64314330428093391
2.5499999999999998,0.63674392148022929,-0.63674392148022929,0,-0.63674392148022929
2.5600000000000001,0.63040821360229415,-0.63040821360229415,0,-0.63040821360229415
2.5699999999999998,0.62413554707106156,-0.62413554707106156,0,-0.62413554707106156
2.5800000000000001,0.61792529461465051,-0.61792529461465051,0,-0.61792529461465051
2.5899999999999999,0.61177683520264048,-0.61177683520264048,0,-0.61177683520264048
2.6000000000000001,0.60568955398396618,-0.60568955398396618,0,-0.60568955398396618
2.6099999999999999,0.59966284222543353,-0.59966284222543353,0,-0.59966284222543353
2.6200000000000001,0.59369609725084405,-0.59369609725084405,0,-0.59369609725084405
2.6299999999999999,0.5877887223807281,-0.5877887223807281,0,-0.5877887223807281
2.6400000000000001,0.5819401268726756,-0.5819401268726756,0,-0.5819401268726756
2.6499999999999999,0.57614972586226243,-0.57614972586226243,0,-0.57614972586226243
2.6600000000000001,0.57041694030456147,-0.57041694030456147,0,-0.57041694030456147
2.6699999999999999,0.56474119691624036,-0.56474119691624036,0,-0.56474119691624036
2.6800000000000002,0.55912192811822981,-0.55912192811822981,0,-0.55912192811822981
2.6899999999999999,0.55355857197896774,-0.55355857197896774,0,-0.55355857197896774
2.7000000000000002,0.54805057215820385,-0.54805057215820385,0,-0.54805057215820385
2.71,0.54259737785136619,-0.54259737785136619,0,-0.54259737785136619
2.7200000000000002,0.53719844373447956,-0.53719844373447956,0,-0.53719844373447956
2.73,0.53185322990963346,-0.53185322990963346,0,-0.53185322990963346
2.7400000000000002,0.52656120185099042,-0.52656120185099042,0,-0.52656120185099042
2.75,0.5213218303513355,-0.5213218303513355,0,-0.5213218303513355
2.7599999999999998,0.51613459146915175,-0.51613459146915175,0,-0.51613459146915175
2.77,0.51099896647622822,-0.51099896647622822,0,-0.51099896647622822
2.7799999999999998,0.5059144418057866,-0.5059144418057866,0,-0.5059144418057866
2.79,0.50088050900112213,-0.50088050900112213,0,-0.50088050900112213
2.7999999999999998,0.49589666466475968,-0.49589666466475968,0,-0.49589666466475968
2.8100000000000001,0.49096241040811223,-0.49096241040811223,0,-0.49096241040811223
2.8199999999999998,0.48607725280164232,-0.48607725280164232,0,-0.48607725280164232
2.8300000000000001,0.48124070332551827,-0.48124070332551827,0,-0.48124070332551827
2.8399999999999999,0.4764522783207622,-0.4764522783207622,0,-0.4764522783207622
2.8500000000000001,0.47171149894088271,-0.47171149894088271,0,-0.47171149894088271
2.8599999999999999,0.467017891103992,-0.467017891103992,0,-0.467017891103992
2.8700000000000001,0.46237098544539429,-0.46237098544539429,0,-0.46237098544539429
2.8799999999999999,0.45777031727065176,-0.45777031727065176,0,-0.45777031727065176
2.8900000000000001,0.45321542650911251,-0.45321542650911251,0,-0.45321542650911251
2.8999999999999999,0.44870585766790516,-0.44870585766790516,0,-0.44870585766790516
2.9100000000000001,0.44424115978638734,-0.44424115978638734,0,-0.44424115978638734
2.9199999999999999,0.43982088639105044,-0.43982088639105044,0,-0.43982088639105044
2.9300000000000002,0.43544459545087111,-0.43544459545087111,0,-0.43544459545087111
2.9399999999999999,0.43111184933310875,-0.43111184933310875,0,-0.43111184933310875
2.9500000000000002,0.42682221475954063,-0.42682221475954063,0,-0.42682221475954063
2.96,0.42257526276313501,-0.42257526276313501,0,-0.42257526276313501
2.9700000000000002,0.41837056864515265,-0.41837056864515265,0,-0.41837056864515265
2.98,0.41420771193267847,-0.41420771193267847,0,-0.41420771193267847
2.9900000000000002,0.41008627633657146,-0.41008627633657146,0,-0.41008627633657146
3,0.40600584970983811,-0.40600584970983811,0,-0.40600584970983811
3.0099999999999998,0.40196602400641501,-0.40196602400641501,0,-0.40196602400641501
3.0199999999999996,0.39796639524036537,-0.39796639524036537,0,-0.39796639524036537
3.0300000000000002,0.39400656344547913,-0.39400656344547913,0,-0.39400656344547913
3.04,0.39008613263527769,-0.39008613263527769,0,-0.39008613263527769
3.0499999999999998,0.38620471076341267,-0.38620471076341267,0,-0.38620471076341267
3.0599999999999996,0.38236190968446238,-0.38236190968446238,0,-0.38236190968446238
3.0700000000000003,0.37855734511511618,-0.37855734511511618,0,-0.37855734511511618
3.0800000000000001,0.3747906365957473,-0.3747906365957473,0,-0.3747906365957473
3.0899999999999999,0.37106140745236449,-0.37106140745236449,0,-0.37106140745236449
3.0999999999999996,0.36736928475894587,-0.36736928475894587,0,-0.36736928475894587
3.1100000000000003,0.36371389930014486,-0.36371389930014486,0,-0.36371389930014486
3.1200000000000001,0.36009488553437019,-0.36009488553437019,0,-0.36009488553437019
3.1299999999999999,0.35651188155722902,-0.35651188155722902,0,-0.35651188155722902
3.1399999999999997,0.35296452906533771,-0.35296452906533771,0,-0.35296452906533771
3.1500000000000004,0.34945247332049079,-0.34945247332049079,0,-0.34945247332049079
3.1600000000000001,0.34597536311418753,-0.34597536311418753,0,-0.34597536311418753
3.1699999999999999,0.3425328507325095,-0.3425328507325095,0,-0.3425328507325095
3.1799999999999997,0.33912459192134969,-0.33912459192134969,0,-0.33912459192134969
3.1900000000000004,0.33575024585198648,-0.33575024585198648,0,-0.33575024585198648
3.2000000000000002,0.33240947508700158,-0.33240947508700158,0,-0.33240947508700158
3.21,0.32910194554653416,-0.32910194554653416,0,-0.32910194554653416
3.2199999999999998,0.32582732647487406,-0.32582732647487406,0,-0.32582732647487406
3.2300000000000004,0.32258529040738471,-0.32258529040738471,0,-0.32258529040738471
3.2400000000000002,0.31937551313775836,-0.31937551313775836,0,-0.31937551313775836
3.25,0.31619767368559298,-0.31619767368559298,0,-0.31619767368559298
3.2599999999999998,0.31305145426429504,-0.31305145426429504,0,-0.31305145426429504
3.2699999999999996,0.30993654024930078,-0.30993654024930078,0,-0.30993654024930078
3.2800000000000002,0.3068526201466123,-0.3068526201466123,0,-0.3068526201466123
3.29,0.3037993855616502,-0.3037993855616502,0,-0.3037993855616502
3.2999999999999998,0.30077653116841124,-0.30077653116841124,0,-0.30077653116841124
3.3099999999999996,0.29778375467893714,-0.29778375467893714,0,-0.29778375467893714
3.3200000000000003,0.29482075681308451,-0.29482075681308451,0,-0.29482075681308451
3.3300000000000001,0.29188724126859827,-0.29188724126859827,0,-0.29188724126859827
3.3399999999999999,0.28898291469147908,-0.28898291469147908,0,-0.28898291469147908
3.3499999999999996,0.28610748664664892,-0.28610748664664892,0,-0.28610748664664892
3.3600000000000003,0.283260669588907,-0.283260669588907,0,-0.283260669588907
3.3700000000000001,0.28044217883417533,-0.28044217883417533,0,-0.28044217883417533
3.3799999999999999,0.27765173253102987,-0.27765173253102987,0,-0.27765173253102987
3.3899999999999997,0.27488905163251465,-0.27488905163251465,0,-0.27488905163251465
3.4000000000000004,0.27215385986823737,-0.27215385986823737,0,-0.27215385986823737
3.4100000000000001,0.26944588371674288,-0.26944588371674288,0,-0.26944588371674288
3.4199999999999999,0.26676485237815906,-0.26676485237815906,0,-0.26676485237815906
